ID,URL
1033,https://www.wongnai.com/restaurants/176801vZ-sawasdeecup-cafe-restaurant?_st=cD0xMDtiPTE3NjgwMTthZD1mYWxzZTt0PTE2NDIzNDI1MTM2NjA7cmk9MVg3YU5rMnJuNVVCa09ZUFE5eEpmbEd3SFB0djBpO2k9MVg2enIzb1NMWm1TTXg5YlJmMVRyUm9kY2k1cmJJO3dyZWY9c3I7
1034,https://www.wongnai.com/restaurants/219910Qb-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%A3%E0%B9%88%E0%B8%98%E0%B8%B5%E0%B8%A3%E0%B8%B0%E0%B8%A7%E0%B8%87%E0%B8%A8%E0%B9%8C?_st=cD0wO2I9MjE5OTEwO2FkPXRydWU7dD0xNjQyMzQyNTc0NzMzO3JpPTFYN2FOazJ6UU1NemdTajlxUjFkVHAzZXhMYktmVTtpPTFYNnpyM29admxrRFpTSU5qb2Y5bUhLVkdLVFJYaDt3cmVmPXNyOw%3D%3D
1035,https://www.wongnai.com/restaurants/613710PH-kaizen-sakaba-izakaya?_st=cD0xO2I9NjEzNzEwO2FkPWZhbHNlO3Q9MTY0MjM0MjU3NDc0MjtyaT0xWDdhTmsyeldYVjdtTFhReG1rbm83ZEc1bW5KaHc7aT0xWDZ6cjNvWnZsa0RaU0lOam9mOW1IS1ZHS1RSWGg7d3JlZj1zcjs%3D
1036,https://www.wongnai.com/restaurants/370077BH-blisstime-cafe?_st=cD0xO2I9MzcwMDc3O2FkPWZhbHNlO3Q9MTY0MjM0MjQzMjY2ODtyaT0xWDdhTmsyaGdHNVFPUXN4b3BueDNwZVdOSHh5VEg7aT0xWDZ6cjNvSUM4UHNxeE5ZMjJUekV5ZEFadzU4R1I7d3JlZj1hbmRyb2lkOw%3D%3D
1037,https://www.wongnai.com/restaurants/1042926lW-vanilla-prince-bakery-house-%E0%B8%A7%E0%B8%99%E0%B8%B4%E0%B8%A5%E0%B8%B2-%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%8B%E0%B9%8C-%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88-%E0%B9%80%E0%B8%AE%E0%B8%B2%E0%B8%AA%E0%B9%8C?_st=cD03O2I9MTA0MjkyNjthZD1mYWxzZTt0PTE2NDIzNDI0NDc1NzY7cmk9MVg3YU5rMmpXdTh1Q0lvZEY2d05MeXRrZGt2Ukc4O2k9MVg2enIzb0swWlVyVnE3SWhQYWcxT2JvcG5tcHJkO3dyZWY9YW5kcm9pZDs%3D
1038,https://www.wongnai.com/restaurants/293808gS-charn-reataurant-the-series-resort-khao-yai?_st=cD0yO2I9MjkzODA4O2FkPWZhbHNlO3Q9MTY0MjM0MjQzMjY4MjtyaT0xWDdhTmsyaGJiQTFlYlEyQU1qSU0yU21DQnNucDQ7aT0xWDZ6cjNvSUM4UHNxeE5ZMjJUekV5ZEFadzU4R1I7d3JlZj1hbmRyb2lkOw%3D%3D
1039,https://www.wongnai.com/restaurants/197104Ng-8-bistro?_st=cD01O2I9MTk3MTA0O2FkPWZhbHNlO3Q9MTY0MjM0MjU3NDc0OTtyaT0xWDdhTmsyelJlNEhDcFpzekpROTBpeTIxZXNDUjQ7aT0xWDZ6cjNvWnZsa0RaU0lOam9mOW1IS1ZHS1RSWGg7d3JlZj1zcjs%3D
1040,https://www.wongnai.com/restaurants/166450oh-%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%81%E0%B8%A5%E0%B8%A1%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%A1-%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B9%81%E0%B8%A2%E0%B8%81%E0%B8%A3%E0%B9%88%E0%B8%A7%E0%B8%A1%E0%B9%80%E0%B8%A3%E0%B8%B4%E0%B8%87%E0%B9%84%E0%B8%8A%E0%B8%A2?_st=cD02O2I9MTY2NDUwO2FkPWZhbHNlO3Q9MTY0MjM0MjU3NDc1MDtyaT0xWDdhTmsyelNTWVhkaU5jM0s1WktXRHZZMXJwTHM7aT0xWDZ6cjNvWnZsa0RaU0lOam9mOW1IS1ZHS1RSWGg7d3JlZj1zcjs%3D
1041,https://www.wongnai.com/restaurants/389106dl-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A7%E0%B8%B2%E0%B8%9A%E0%B8%B4%E0%B8%8B%E0%B8%B2%E0%B8%9A%E0%B8%B4?_st=cD03O2I9Mzg5MTA2O2FkPWZhbHNlO3Q9MTY0MjM0MjU3NDc1MTtyaT0xWDdhTmsyelVKdm9QSXlCa295N3o0MFk3N2RLNVU7aT0xWDZ6cjNvWnZsa0RaU0lOam9mOW1IS1ZHS1RSWGg7d3JlZj1zcjs%3D
1042,https://www.wongnai.com/restaurants/304044rf-%E0%B8%A2%E0%B8%B4%E0%B9%89%E0%B8%A1%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99-yimwaan-cafe-house-cafe?_st=cD04O2I9MzA0MDQ0O2FkPWZhbHNlO3Q9MTY0MjM0MjU3NDc1MjtyaT0xWDdhTmsyelZYQ0JNV1pLMkpVYWpsbXhaQ293ZTQ7aT0xWDZ6cjNvWnZsa0RaU0lOam9mOW1IS1ZHS1RSWGg7d3JlZj1zcjs%3D
